image_path,product_height,product_length,product_width,unit
b4\b4a591ea.jpg,182.88,144.78,35.56,centimeters
25\251f7143.jpg,0,0,0,centimeters
fe\fe71948a.jpg,29,30,25.3,centimeters
eb\eb446d45.jpg,142.24,213.36,233.68,centimeters
0b\0b5ac752.jpg,74.93,70.104,38.1,centimeters
ea\eacea62a.jpg,93.98,205.74,81.28,centimeters
4d\4dd7ba12.jpg,60.96,11.43,11.43,centimeters
ad\ad0867ac.jpg,4.7,7.5,4.7,centimeters
06\06cef392.jpg,6.35,8.89,17.78,centimeters
a0\a07edd80.jpg,76.962,89.916,89.916,centimeters
f6\f644c599.jpg,64.008,94.996,97.9932,centimeters
09\090833fa.jpg,20.066,12.6111,12.6111,centimeters
f9\f9032963.jpg,15.24,11.684,8.636,centimeters
96\96a6b027.jpg,14.478,8.001,6.604,centimeters
9d\9db6710b.jpg,38.1,37.084,37.084,centimeters
43\438202c7.jpg,50,32,18,centimeters
97\971a0a9b.jpg,1.905,29.845,19.05,centimeters
6e\6e0dc5de.jpg,38.1,37.084,37.084,centimeters
38\38654cdf.jpg,23.1775,16.51,8.255,centimeters
2b\2bba2fdb.jpg,142.24,167.64,233.68,centimeters
ad\add78be0.jpg,88.9,104.14,101.6,centimeters
f5\f5198cdc.jpg,7.112,16.002,6.858,centimeters
a6\a63d300a.jpg,76.2,261.62,96.52,centimeters
5b\5b4987f9.jpg,5.1,25.4,25.4,centimeters
ec\ec27c6b4.jpg,10,21.2,15.5,centimeters
bb\bbb5903e.jpg,30.48,26.92,26.92,centimeters
00\00109b27.jpg,19.685,13.6525,19.685,centimeters
dd\dd06513d.jpg,55.5,40,36,centimeters
2d\2dd58468.jpg,12.319,24.765,6.985,centimeters
89\894754ff.jpg,81.9912,65.5066,59.9948,centimeters
1c\1cad8141.jpg,30.4038,36.703,5.588,centimeters
a1\a18a9a6b.jpg,40.6,9.9,15,centimeters
e4\e42bf76f.jpg,33,56.5,19.3,centimeters
8c\8c2dae69.jpg,17.2,12.2,34,centimeters
00\00191bff.jpg,5.588,12.4968,3.937,centimeters
5d\5dbfbb93.jpg,25.4,29.718,137.16,centimeters
66\66fe1ac8.jpg,1.016,20.066,14.986,centimeters
56\564a3495.jpg,91.44,91.44,33.02,centimeters
ff\ff74a4e2.jpg,31.75,19.685,10.795,centimeters
e2\e2a0b4cd.jpg,76.2,203.2,99.06,centimeters
d6\d6c34964.jpg,60.96,24.384,22.606,centimeters
ed\ed4aefc0.jpg,21.59,13.97,8.89,centimeters
cf\cf4e863c.jpg,3.4798,27.94,24.511,centimeters
e7\e761a3bd.jpg,1.397,159.9946,1.397,centimeters
fe\fe64b498.jpg,15.8242,25.019,24.9936,centimeters
20\20da2a53.jpg,86.995,45.0088,56.9976,centimeters
e1\e1152d3d.jpg,6.35,8.89,17.78,centimeters
48\48e4bb0d.jpg,15.875,5.715,8.89,centimeters
f2\f2765ed1.jpg,22.86,7.62,9.525,centimeters
00\007a70c2.jpg,79.2,99,50,centimeters
63\63f16928.jpg,81.026,66.04,33.02,centimeters
34\34a017e6.jpg,15.24,8.763,6.731,centimeters
f6\f6210935.jpg,10.4,5,6,centimeters
29\29a4b031.jpg,104.14,223.52,78.74,centimeters
64\6457df3a.jpg,29.845,15.24,45.085,centimeters
a0\a05f0fed.jpg,63.5,68.58,198.12,centimeters
37\379f95e3.jpg,72.39,80.01,134.874,centimeters
7c\7c457955.jpg,196,120,35,centimeters
d1\d1310547.jpg,109.22,58.42,52.07,centimeters
c2\c2d06d5b.jpg,21.59,5.72,8.89,centimeters
55\5503d9e0.jpg,10.16,9.906,9.779,centimeters
00\005246c7.jpg,4,53.4,17,centimeters
1a\1a00e1f4.jpg,6.985,60.325,40.64,centimeters
e9\e918988f.jpg,3.0226,20.0152,11.43,centimeters
58\58bcbf71.jpg,10.541,4.7625,4.7625,centimeters
3c\3cc06607.jpg,25.5,39,10.6,centimeters
e4\e4793879.jpg,35.6108,15.24,15.24,centimeters
65\65614da5.jpg,10,19,3,centimeters
8c\8c00d3ed.jpg,16.2052,36.5252,36.5252,centimeters
cb\cbc32c36.jpg,25.8318,43.942,35.7632,centimeters
5d\5da2cfa4.jpg,8.89,8.89,5.08,centimeters
dc\dccd36b0.jpg,7.62,101.6,55.88,centimeters
21\216b7c44.jpg,1.778,12.7,12.7,centimeters
9a\9a2e4432.jpg,14.097,9.271,9.271,centimeters
23\2333ef4f.jpg,10.8,6,6,centimeters
0a\0ad3156d.jpg,53.34,38.1,1.27,centimeters
80\808b7323.jpg,15.24,8.89,8.89,centimeters
bc\bcbfde86.jpg,0.0029972,33.02,22.86,centimeters
4a\4ac95502.jpg,97,213,94,centimeters
d7\d794308b.jpg,19.812,29.972,30.48,centimeters
bd\bdee3cba.jpg,157.48,195.58,10.16,centimeters
35\3543fc19.jpg,10.795,16.51,33.02,centimeters
34\3483ac17.jpg,11.176,7.366,7.493,centimeters
15\15b00879.jpg,23,15,15,centimeters
bc\bc38ddc2.jpg,20.701,5.334,16.129,centimeters
1d\1d2abf29.jpg,32.385,8.89,28.575,centimeters
cc\ccea6842.jpg,165,89,25,centimeters
8a\8ac6eaec.jpg,4.064,14.986,9.525,centimeters
ae\ae7772de.jpg,19.558,18.288,5.715,centimeters
4e\4e380510.jpg,15.0114,32.9946,10.0076,centimeters
93\9333fc73.jpg,33.02,59.944,39.878,centimeters
fb\fbcbd227.jpg,15.3,13.1,28.5,centimeters
c8\c88a227d.jpg,17.78,17.78,15.24,centimeters
dc\dcaf16b5.jpg,136.398,7.874,197.104,centimeters
96\96e81a61.jpg,1.6002,24.511,19.9898,centimeters
ae\ae9fdbc4.jpg,26.7462,26.4922,26.4922,centimeters
6d\6d4bc2c0.jpg,132.08,167.64,10.16,centimeters
92\9285d1c1.jpg,10.16,30.48,27.94,centimeters
1f\1f2fd9f8.jpg,129.54,180.34,12.7,centimeters
88\8840a06b.jpg,13.97,31.75,26.67,centimeters
42\424de776.jpg,76.2,50.4952,36.5252,centimeters
ff\ff357998.jpg,5.08,7.62,4.445,centimeters
6d\6daac4cc.jpg,33.02,21.59,10.795,centimeters
7f\7f64ab15.jpg,71.12,25.4,76.2,centimeters
1d\1d79a648.jpg,6.35,40.64,30.48,centimeters
3b\3b548d16.jpg,10.4902,6.0198,6.0198,centimeters
44\44ecbf13.jpg,0.508,53.975,20.6502,centimeters
0c\0c0cc953.jpg,106.68,99.06,78.74,centimeters
54\54e88c15.jpg,7.999999999,24,1.9812,centimeters
e5\e5b35e04.jpg,81.9912,65.5066,59.9948,centimeters
0c\0cbb2ee3.jpg,22.606,41.656,0.508,centimeters
3b\3bbf32f2.jpg,11.1,4.4,12.9,centimeters
15\156012ea.jpg,13.843,11.557,11.557,centimeters
7a\7ac14d15.jpg,81,72,76,centimeters
79\79d13eba.jpg,142.24,167.64,10.16,centimeters
da\da13aed7.jpg,11.684,6.35,6.35,centimeters
e3\e38e37ea.jpg,88,88,173,centimeters
6c\6c2ea7ab.jpg,29.21,29.21,3.302,centimeters
28\2866f1a8.jpg,10.922,4.826,4.826,centimeters
2b\2b7c0e41.jpg,19.812,30.734,18.415,centimeters
05\052dba5a.jpg,33.02,59.944,39.878,centimeters
c9\c9dece31.jpg,13,33,23.2,centimeters
41\4195e944.jpg,3.302,6.9088,4.4958,centimeters
f2\f2c354bc.jpg,5.0038,29.70022,23.50008,centimeters
0e\0eba90e2.jpg,128,25,75,centimeters
85\85bad49a.jpg,48.768,38.1,38.1,centimeters
7b\7b64f2aa.jpg,10.16,30.48,27.94,centimeters
55\5574183e.jpg,36.83,10.16,45.72,centimeters
df\df3db04f.jpg,1.0414,19.9898,15.0114,centimeters
63\63c73325.jpg,3.81,58.42,29.21,centimeters
ae\ae4ad655.jpg,29.9974,27.9908,18.0086,centimeters
a0\a0edc4c4.jpg,161.036,91.44,35.56,centimeters
68\6822bd9b.jpg,9.525,48.895,109420.66,centimeters
2f\2fda510d.jpg,8.4582,14.7828,11.1252,centimeters
78\78976eb7.jpg,21.971,12.319,12.446,centimeters
5e\5e6c4fd9.jpg,3.5052,21.0058,11.9888,centimeters
74\742f7adb.jpg,62.865,50.165,1.905,centimeters
99\9921eec1.jpg,23.37,44.2,0.51,centimeters
67\6776e6ea.jpg,1,44,33,centimeters
28\28042a02.jpg,6.35,8.89,17.78,centimeters
14\14e11d6f.jpg,6.4008,13.0048,13.0048,centimeters
ad\ade21e7f.jpg,1.8034,13.9954,1.4986,centimeters
45\4593cf21.jpg,10.8,44,10.8,centimeters
77\77aecc69.jpg,3.9878,27.9908,24.511,centimeters
9e\9ed97e57.jpg,81.5,29.5,55,centimeters
38\380b2850.jpg,27.686,15.621,4.699,centimeters
9e\9ededd22.jpg,20.4978,21.5138,8.509,centimeters
42\420278f1.jpg,55.88,36.068,24.892,centimeters
56\565b8c08.jpg,6.985,6.985,16.51,centimeters
da\da80baa1.jpg,0.01,0.144,0.01,centimeters
50\505f09b2.jpg,173,5,69,centimeters
3d\3dcce703.jpg,43.9928,70.0024,2.794,centimeters
d1\d1c76f04.jpg,16.764,17.272,3.81,centimeters
e0\e0559724.jpg,88,88,210,centimeters
61\61cf42ef.jpg,27.94,33.528,13.97,centimeters
b3\b3586cb5.jpg,26.67,27.94,53.34,centimeters
54\54a78cb0.jpg,39.37,21.336,8.763,centimeters
0d\0d1f49d6.jpg,81.28,54.864,54.864,centimeters
1d\1ddeed9c.jpg,9.2075,7.9375,7.9375,centimeters
75\756470f4.jpg,11,30,15,centimeters
54\54e1f1bd.jpg,21.4,12.8,35.2,centimeters
6c\6c58c960.jpg,129.54,180.34,12.7,centimeters
18\18eb16af.jpg,17.9832,34.3916,27.9908,centimeters
4a\4ae271b5.jpg,7.2,45,11,centimeters
97\971a798a.jpg,13.208,29.464,11.43,centimeters
0e\0efb6eff.jpg,14.5034,4.4958,9.906,centimeters
43\436ff308.jpg,4.4704,27.9146,22.8346,centimeters
3f\3f67bb17.jpg,3.5052,8.001,11.5062,centimeters
82\8201abfd.jpg,10.5,25.99999999,1.9812,centimeters
60\6025a090.jpg,91.44,120.65,60.96,centimeters
3e\3e1ce313.jpg,5,30.5,30.5,centimeters
8d\8deb6ec9.jpg,19.9898,108.5088,41.5036,centimeters
ad\ad94984d.jpg,18,7,14,centimeters
71\7154ee56.jpg,3.6576,29.8196,11.9888,centimeters
7a\7af059d1.jpg,111.125,78.105,72.39,centimeters
2b\2b269351.jpg,38.1,33.02,2.8575,centimeters
aa\aac085f4.jpg,60.96,66.04,66.04,centimeters
78\785e4c4b.jpg,11,30,16.6,centimeters
a4\a445db04.jpg,6.604,30.48,27.94,centimeters
47\47e06477.jpg,5,30.5,30.5,centimeters
f8\f841af15.jpg,6.604,14.224,12.192,centimeters
e8\e82b0fe1.jpg,2.9972,16.7894,12.9032,centimeters
0d\0de12800.jpg,4,25,76,centimeters
43\4302659e.jpg,50.9016,26.0096,35.9918,centimeters
39\39ae8dfe.jpg,39,120,61,centimeters
81\817f3a3e.jpg,2.9972,27.9908,24.511,centimeters
ea\ea1901bb.jpg,76.962,91.948,187.96,centimeters
7d\7d9d6fe9.jpg,76.2,91.44,91.44,centimeters
39\39a1b40a.jpg,60.96,40.64,3.81,centimeters
ac\acf98e20.jpg,101.092,89.916,92.964,centimeters
93\93989085.jpg,19.939,18.161,6.096,centimeters
7d\7d760312.jpg,11,21.5,3,centimeters
b9\b91e06b1.jpg,35.56,5.08,24.89,centimeters
3a\3a9322c5.jpg,5.334,36.83,24.892,centimeters
94\94c95b2a.jpg,11.7602,23.3426,20.8026,centimeters
7a\7a6c43f6.jpg,5.9944,23.0124,18.0086,centimeters
40\400ab438.jpg,51,30,19,centimeters
e5\e5918308.jpg,92.9894,51.9938,64.008,centimeters
b7\b725cd59.jpg,1.0414,19.9898,15.0114,centimeters
d0\d02aa2e2.jpg,8.255,4.20624,4.20624,centimeters
6a\6a192560.jpg,1.778,12.7,12.7,centimeters
e1\e16a6e4f.jpg,52,96,40,centimeters
40\40b4b334.jpg,25.4,17.78,5.08,centimeters
59\590fb137.jpg,25.4,12.7,12.7,centimeters
0f\0f9db0a0.jpg,17,25,7,centimeters
d4\d41a5927.jpg,27.94,35.56,5.715,centimeters
a0\a0cecc89.jpg,0.9525,182.88,121.92,centimeters
11\11c3d97b.jpg,88.9,35.052,32.004,centimeters
16\162360eb.jpg,104.14,101.6,86.36,centimeters
4e\4edcc49b.jpg,10.541,4.826,4.953,centimeters
f9\f915e614.jpg,24.13,17.78,12.7,centimeters
4e\4e54eb1a.jpg,3.937,8.382,8.382,centimeters
97\9799e2fb.jpg,25.4,43.18,27.94,centimeters
d8\d80c194c.jpg,16.891,6.35,22.987,centimeters
c0\c092f5fc.jpg,18.5928,17.8054,9.3472,centimeters
61\61ffc2df.jpg,5.08,22.225,22.225,centimeters
42\42596ff7.jpg,1.7018,4.4958,4.4958,centimeters
a2\a2f4075c.jpg,10.541,4.953,4.953,centimeters
ae\ae227b72.jpg,19.05,19.05,19.05,centimeters
eb\eb1f5365.jpg,24,15,8,centimeters
84\84404af2.jpg,10.9474,5.8674,5.8674,centimeters
e6\e60d5869.jpg,86.995,199.9996,70.0024,centimeters
bb\bb2903a8.jpg,50.0126,76.9874,56.9976,centimeters
72\72d58ad5.jpg,85.09,52.07,45.212,centimeters
8a\8a768af7.jpg,11.3,4.7,13.1,centimeters
8a\8a3c66a1.jpg,21.59,5.72,8.89,centimeters
4c\4cd73b13.jpg,19.05,43.18,34.29,centimeters
06\069058d0.jpg,68.58,182.88,106.68,centimeters
d5\d53ac821.jpg,11.5,12.7,12.7,centimeters
1f\1f002cf3.jpg,50.8,88.9,22.86,centimeters
5b\5b45ec51.jpg,33.02,26.924,32.512,centimeters
3a\3ae882c7.jpg,51.054,38.1,16.51,centimeters
14\145b00c2.jpg,8.6868,4.7244,4.7244,centimeters
b5\b51ccfbb.jpg,4.572,49.784,5.334,centimeters
d4\d4c3de58.jpg,25.4,12.7,7.6,centimeters
3b\3bdc555b.jpg,93.98,205.74,81.28,centimeters
19\19bcc981.jpg,4.8006,5.1054,5.1054,centimeters
b4\b450445b.jpg,25.4,9.906,13.462,centimeters
82\82501f28.jpg,8.7,4.4,11.4,centimeters
54\540b0865.jpg,15.9,16.3,7.9,centimeters
9f\9f81a375.jpg,17.78,9.2075,9.2075,centimeters
c7\c7333c26.jpg,66.04,48.26,38.1,centimeters
50\5031d475.jpg,12.319,7.366,7.239,centimeters
97\97b43980.jpg,10.4394,5.0292,5.0292,centimeters
54\54ff0bc1.jpg,115.57,54.61,46.99,centimeters
58\5874c62a.jpg,55,43,43,centimeters
d6\d6833580.jpg,31.75,35.56,26.67,centimeters
8a\8a352160.jpg,16.03375,9.2075,9.2075,centimeters
00\008ea219.jpg,9.3218,5.2832,5.2832,centimeters
49\49022906.jpg,70.612,45.72,45.72,centimeters
dd\dd96afd1.jpg,9.32942,5.28066,5.28066,centimeters
c8\c86c019b.jpg,24.4475,35.40125,23.65375,centimeters
f5\f54cd5d9.jpg,14.224,6.858,1.016,centimeters
46\467cfb62.jpg,116.5352,45.0088,45.0088,centimeters
30\300f359a.jpg,178,50,150,centimeters
4b\4b12482a.jpg,32.893,23.495,7.62,centimeters
7d\7d09c197.jpg,5.3975,20.47875,12.7,centimeters
a3\a3037ca8.jpg,10.43686,5.03428,5.03428,centimeters
94\948fdc05.jpg,15.494,8.636,8.636,centimeters
02\026f3ce0.jpg,26,34,12,centimeters
5f\5fd2b03b.jpg,11.9888,3.556,10.8458,centimeters
20\20cc40bc.jpg,5.0038,24.511,18.6182,centimeters
24\24bd1346.jpg,73.914,85.09,64.008,centimeters
1e\1e0f0726.jpg,4,23.9,16.2,centimeters
56\56c20bba.jpg,83.82,95.885,220.98,centimeters
10\10ee297f.jpg,76.9874,219.9894,91.9988,centimeters
e3\e35c7c1a.jpg,22.479,17.272,6.35,centimeters
52\527834fc.jpg,3,26.6,14.6,centimeters
0c\0c5de472.jpg,5,30.5,30.5,centimeters
39\39977d1d.jpg,15.24,60.96,15.24,centimeters
f6\f6098b4d.jpg,66.4972,45.4914,27.5082,centimeters
85\85501981.jpg,11.9888,11.9888,4.572,centimeters
8b\8b5f7b3b.jpg,25.019,43.5102,5.0038,centimeters
9f\9f519c77.jpg,99.4918,61.4934,100.9904,centimeters
ec\ec1ac2ee.jpg,88.9,201.93,166.116,centimeters
f7\f747d4de.jpg,13.462,60.96,30.988,centimeters
37\373ad79b.jpg,48.26,66.04,55.88,centimeters
5f\5f6691ea.jpg,19.685,2.159,22.606,centimeters
f3\f3c253c8.jpg,19.812,26.1112,35.5092,centimeters
56\568f18ac.jpg,9.7282,5.6642,5.6642,centimeters
eb\eb50ef86.jpg,54.61,30.48,30.48,centimeters
80\80e2e73a.jpg,4.4958,27.9908,24.511,centimeters
c1\c1ac4da1.jpg,29.9212,49.911,49.911,centimeters
7d\7d47e2d1.jpg,21,29,10,centimeters
d6\d6d96fb0.jpg,6.4,16.4,16.4,centimeters
4d\4d80cf39.jpg,15.0114,32.9946,10.0076,centimeters
46\465dd6c8.jpg,33.02,1013.46,0.762,centimeters
9c\9c4ebf46.jpg,10,20,3,centimeters
1d\1dce1674.jpg,48.26,55.88,55.88,centimeters
c2\c269ec9d.jpg,3.9,26.1,17.9,centimeters
30\30b9863a.jpg,70.104,103.886,50.8,centimeters
8f\8f8c35c5.jpg,5,30.5,30.5,centimeters
00\005b028e.jpg,5.9944,60.96,60.96,centimeters
d2\d2d16587.jpg,16.9926,41.9862,29.0068,centimeters
04\04e49ae6.jpg,180.4924,90.932,45.974,centimeters
23\23ae63ef.jpg,76.2,180,39.5,centimeters
25\25a801a3.jpg,11.049,1.905,14.605,centimeters
22\22867888.jpg,9.652,5.08,5.207,centimeters
8e\8eebe649.jpg,2.54,25.9842,8.382,centimeters
b3\b362bfc5.jpg,97,99,94,centimeters
9a\9af6e05e.jpg,42.545,35.052,4.953,centimeters
0b\0b9583f6.jpg,81,92,165,centimeters
bc\bc61bfa2.jpg,21.4884,19.9898,19.9898,centimeters
a2\a2d43fb1.jpg,5.08,10.16,3.048,centimeters
88\88627b5f.jpg,24.4475,13.97,5.08,centimeters
93\93e73aa0.jpg,17.78,12.7,2.54,centimeters
7b\7b7d6145.jpg,10.922,5.842,4.318,centimeters
7b\7b7c02e5.jpg,23.749,10.795,10.795,centimeters
38\38e2fd4d.jpg,20.32,31.115,21.9075,centimeters
20\203eda20.jpg,2.4892,23.0124,13.9954,centimeters
c8\c8d236b6.jpg,11.1252,6.4008,6.4008,centimeters
b4\b46b4e60.jpg,6.7,14.5,13.3,centimeters
b5\b57c9186.jpg,2.2,24.6,7.4,centimeters
24\24e5db48.jpg,26.7462,26.4922,26.4922,centimeters
47\473cc6d9.jpg,151.13,92.71,37.084,centimeters
41\411c1c2a.jpg,2.54,13.97,8.89,centimeters
b7\b753026a.jpg,76.2,121.92,121.92,centimeters
06\06f42bae.jpg,3.9878,27.9908,24.511,centimeters
bd\bd95bfe6.jpg,0,0,0,centimeters
aa\aaec95ae.jpg,1.9812,12.446,7.0612,centimeters
4c\4cecf68a.jpg,0,0,0,centimeters
3c\3ca39885.jpg,1.0668,16.3322,8.3566,centimeters
c0\c073b872.jpg,19.685,13.6525,6.35,centimeters
81\8168fd79.jpg,111.76,128.27,93.98,centimeters
fd\fd1e7f33.jpg,11.049,5.588,5.588,centimeters
af\aff181fd.jpg,111.506,138.938,8.382,centimeters
74\748f8141.jpg,15.5575,23.1775,20.32,centimeters
35\3521ac41.jpg,21.59,18.161,4.572,centimeters
d8\d8e6e899.jpg,93.98,78.74,78.74,centimeters
9e\9eb286c1.jpg,19.05,14.986,4.826,centimeters
71\71a664d8.jpg,24.892,32.766,2.54,centimeters
90\90cda4ec.jpg,7.6,25.4,12.7,centimeters
c1\c1fc697c.jpg,15.24,50.8,38.1,centimeters
3a\3a8f4bf1.jpg,2.9972,30.988,12.0396,centimeters
fe\fefb1bdf.jpg,44.958,81.026,60.96,centimeters
e8\e8015cf7.jpg,30.5054,58.3946,75.9968,centimeters
56\56458140.jpg,59.436,59.436,34.036,centimeters
31\3100f046.jpg,64.008,94.996,97.9932,centimeters
61\61eec8dc.jpg,29.7942,16.7894,13.3096,centimeters
1b\1b70b5a8.jpg,44.958,36.068,80.01,centimeters
09\09763f83.jpg,24,23,11.5,centimeters
a8\a8391cfa.jpg,88,144,40,centimeters
69\69da65a7.jpg,53.086,52.07,52.07,centimeters
f3\f32e8b96.jpg,5.334,36.83,24.892,centimeters
a5\a53d85ef.jpg,82.042,55.118,68.072,centimeters
37\37d69f8b.jpg,5.334,5.334,4.318,centimeters
de\de662556.jpg,73.914,85.09,64.008,centimeters
f8\f8d3460d.jpg,8.89,175.26,55.88,centimeters
84\84219fdb.jpg,11,30,15,centimeters
3b\3be1ce62.jpg,22.225,10.795,10.795,centimeters
47\47889252.jpg,10.7,27.8,17.4,centimeters
36\36fdb2d2.jpg,63.246,75.946,28.4988,centimeters
31\314fbf39.jpg,102.87,46.355,57.15,centimeters
ad\ad757531.jpg,100.838,68.834,26.924,centimeters
3b\3b4607dd.jpg,81.788,52.324,30.988,centimeters
f7\f7a666f3.jpg,60.96,121.92,50.8,centimeters
44\44635193.jpg,15.24,26.924,26.924,centimeters
91\91bf5825.jpg,2.286,22.606,30.48,centimeters
36\364f55ee.jpg,81.5,29.5,55,centimeters
df\df18d3f5.jpg,29.845,33.02,33.02,centimeters
75\75ee0a77.jpg,11.5,32,18,centimeters
c0\c0445347.jpg,4.8,55.98,25.8,centimeters
39\3946c9aa.jpg,85,55,48.5,centimeters
17\1784b775.jpg,10.0076,78.867,59.436,centimeters
a9\a974cd75.jpg,28.2702,22.1996,14.3002,centimeters
18\18c59d7f.jpg,7.62,33.3375,14.2875,centimeters
21\2194082e.jpg,13.843,11.557,11.557,centimeters
c3\c3fb609e.jpg,99.06,83.82,111.76,centimeters
93\93169961.jpg,10,28.7,12,centimeters
d4\d45d8d95.jpg,12.573,7.874,8.509,centimeters
af\af544c5a.jpg,2.286,22.86,15.24,centimeters
27\271bb853.jpg,109.22,99.06,58.42,centimeters
3f\3f8bc565.jpg,46.99,91.44,91.44,centimeters
fb\fb65cb73.jpg,38.1,25.4,45.72,centimeters
46\46aff59b.jpg,13.6144,12.6111,12.6111,centimeters
23\238351b9.jpg,7.0104,16.9926,2.9972,centimeters
7f\7f2d9911.jpg,20.193,15.367,4.826,centimeters
01\0152b218.jpg,11.1125,6.4008,6.4008,centimeters
82\82963d5e.jpg,4.572,27.94,24.511,centimeters
0d\0d2d7259.jpg,11.9888,11.9888,4.572,centimeters
2b\2b7c7a15.jpg,84.9884,127,69.0118,centimeters
94\944225ce.jpg,4.4958,91.44,60.96,centimeters
e5\e5dae0b8.jpg,55.245,45.085,3.81,centimeters
25\25a33f1a.jpg,16.9926,41.9862,29.0068,centimeters
d2\d26fee3d.jpg,5.461,2.9718,1.524,centimeters
64\648db80e.jpg,78.0034,53.4924,32.4866,centimeters
4b\4b71c0f0.jpg,78.486,56.388,119.888,centimeters
04\0489eda2.jpg,33.02,44.45,8.128,centimeters
1f\1ff97028.jpg,11,30,15,centimeters
fa\faac35ed.jpg,86.4108,163.195,161.1884,centimeters
c4\c467933e.jpg,14.224,6.858,1.016,centimeters
9e\9ef0d076.jpg,56.007,56.007,59.9948,centimeters
c9\c9ce3489.jpg,26,33,14,centimeters
35\35421d37.jpg,0,0,0,centimeters
c9\c9b5d091.jpg,213.36,213.36,122.936,centimeters
c4\c4cdaa0b.jpg,2.4892,23.0124,13.9954,centimeters
56\564e869d.jpg,0.762,76.2,243.84,centimeters
97\972997b4.jpg,73.66,134.62,134.62,centimeters
3d\3d1b0d08.jpg,80.01,53.0098,30.48,centimeters
40\40bc2a3c.jpg,26,20,15,centimeters
04\047c2020.jpg,132.08,167.64,10.16,centimeters
6f\6f970c37.jpg,19.304,33.782,19.304,centimeters
62\62f98c9e.jpg,25.908,25.908,3.048,centimeters
47\47172761.jpg,17.78,9.525,9.525,centimeters
56\56e83094.jpg,71.12,223.52,91.44,centimeters
93\93364f84.jpg,9.525,20.32,13.335,centimeters
52\52a2aa8d.jpg,86.36,62.992,132.08,centimeters
28\280bca1a.jpg,83,85,200,centimeters
ff\ff973ed9.jpg,112.395,46.355,57.15,centimeters
a6\a6099612.jpg,33.02,43.18,24.765,centimeters
2e\2efa89ca.jpg,2.54,15.24,12.7,centimeters
25\2559005a.jpg,5,30.5,30.5,centimeters
c5\c5d4cc50.jpg,8.5,22,11.5,centimeters
a6\a62cd1d6.jpg,81.28,58.42,60.96,centimeters
59\59495d53.jpg,0.02,200,150,centimeters
c5\c531d098.jpg,89.9922,89.9922,59.9948,centimeters
a3\a34d3b6f.jpg,51.5112,62.992,62.0014,centimeters
64\64cb63e9.jpg,25.4,38.1,20.32,centimeters
d7\d760929d.jpg,13.97,7.62,7.62,centimeters
70\7039f650.jpg,13.0048,38.989,199.9996,centimeters
eb\eb37ca3c.jpg,2.54,2.54,2.54,centimeters
2e\2ea43239.jpg,23.8125,27.305,6.985,centimeters
f6\f6b01827.jpg,25.4,12.7,7.6,centimeters
b3\b31fe6d0.jpg,3.6068,32.9946,14.5034,centimeters
21\21d29608.jpg,16.9926,41.9862,29.0068,centimeters
62\62f50f43.jpg,6.35,27.305,27.305,centimeters
d0\d01dd396.jpg,8.89,8.89,8.89,centimeters
8e\8ec570e4.jpg,44.958,81.026,60.96,centimeters
ae\ae7c4c98.jpg,22.86,91.44,71.12,centimeters
7c\7cb6fd9a.jpg,35.052,25.908,7.874,centimeters
e4\e4627a33.jpg,0.01,0.146,0.01,centimeters
6d\6d0c8b53.jpg,27.559,8.001,22.479,centimeters
52\523c6af7.jpg,88.9,95.25,250.19,centimeters
9c\9c773ba5.jpg,6.6548,9.7028,11.7094,centimeters
01\01938bae.jpg,10.4394,5.0292,5.0292,centimeters
b4\b4f9f4d0.jpg,2.7432,8.7376,8.9916,centimeters
33\336cec03.jpg,3.8862,50.165,19.558,centimeters
71\71d43e9a.jpg,61,30.7,30.7,centimeters
86\86549c3f.jpg,19.5072,35.0012,29.464,centimeters
f7\f7ec0a7a.jpg,32.00000001,57,101,centimeters
79\795ec7d8.jpg,9.906,3.5052,3.5052,centimeters
98\98b6a394.jpg,84.328,40.9956,28.4988,centimeters
dc\dc990f45.jpg,1.27,152.4,91.44,centimeters
b7\b7b17f1c.jpg,6,30,30,centimeters
3a\3a8a5d7b.jpg,35.9918,70.0024,70.0024,centimeters
a9\a981baf8.jpg,6.5024,29.21,27.5082,centimeters
c1\c1c3f433.jpg,89.916,143.002,87.884,centimeters
dc\dcda4791.jpg,1.778,12.7,12.7,centimeters
e9\e9ae478f.jpg,102.997,51.9938,51.9938,centimeters
95\95eab01a.jpg,72.644,24.892,20.066,centimeters
3f\3f5ab1cd.jpg,25.7175,24.60625,20.2946,centimeters
77\77cfdf7a.jpg,18.288,26.924,4.572,centimeters
ef\ef6623e3.jpg,91.44,60.96,2.54,centimeters
7f\7f6ec9f1.jpg,33.9,38.3,8.6,centimeters
6e\6e3a6afe.jpg,45.72,137.16,55.88,centimeters
b8\b8536879.jpg,11.9888,11.9888,7.62,centimeters
69\69295ab0.jpg,7.62,22.86,22.86,centimeters
79\79a03f10.jpg,54.61,86.36,86.36,centimeters
cc\cce9bef7.jpg,7.62,27.94,17.78,centimeters
1c\1c3ad996.jpg,3.5052,40.64,27.94,centimeters
c1\c10d32b8.jpg,18.542,6.35,20.32,centimeters
a8\a8bfa9d6.jpg,73.4,110,70,centimeters
cc\cc7576e8.jpg,35.56,0.1016,25.4,centimeters
40\40536628.jpg,53.4924,37.4904,23.0124,centimeters
35\35196bc0.jpg,15.875,3.81,26.67,centimeters
